date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method,tmax_f,precipitation_in,prior_day_tmax_f,prior_day_precipitation_in,raw_qr_width,aci_width,aci_one_sided_correction,lower_qr_spread,upper_qr_spread,spread_asymmetry,covered,lower_miss,upper_miss,temperature_group,prior_day_wet,predicted_demand_group,uncertainty_group,season
2023-08-01,22.75,24.82978919885724,27.541676203964567,29.145879994919568,3.0,24.60533947023983,29.37032972353698,0.1880000000000002,Two-sided ACI,83,2.45,88.0,1.21,4.316090796062326,4.7649902532971495,0.22444972861741164,2.711887005107325,1.604203790955001,-1.107683214152324,False,True,False,Warmest 20%,Wet prior day,Highest 20%,Remaining 90%,Summer
2023-08-02,23.26,19.588132566196624,23.790288076220328,25.65718844732768,3.0,19.29349227527548,25.951828738248825,0.1720000000000002,Two-sided ACI,86,0.0,83.0,2.45,6.069055881131057,6.658336462973345,0.2946402909211443,4.2021555100237045,1.8669003711073522,-2.3352551389163523,True,False,False,60–80%,Wet prior day,60–80%,Widest 10%,Summer
2023-08-03,20.83,22.170876029492756,24.46609590458868,26.210135054128404,3.0,21.88747154916155,26.493539534459607,0.1760000000000002,Two-sided ACI,82,1.38,86.0,0.0,4.039259024635648,4.606067985298058,0.283404480331205,2.295219875095924,1.7440391495397236,-0.5511807255562005,False,True,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Summer
2023-08-04,22.6,18.10644750498581,20.25314343725981,22.82755354639561,3.0,17.665041681397057,23.26895936998436,0.1600000000000002,Two-sided ACI,87,0.33,82.0,1.38,4.721106041409801,5.603917688587302,0.4414058235887506,2.1466959322739996,2.574410109135801,0.4277141768618016,True,False,False,60–80%,Wet prior day,60–80%,Widest 10%,Summer
2023-08-05,22.19,20.379677555384653,22.553039176368056,23.90286869142964,3.0,19.945233746339262,24.33731250047503,0.1640000000000002,Two-sided ACI,80,0.07,87.0,0.33,3.5231911360449857,4.392078754135767,0.4344438090453906,2.1733616209834032,1.3498295150615824,-0.8235321059218208,True,False,False,Warmest 20%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-06,22.63,22.33455873495714,24.22445533276085,25.640110581818504,3.0,21.91426407417832,26.06040524259733,0.1680000000000002,Two-sided ACI,72,0.03,80.0,0.07,3.3055518468613627,4.14614116841901,0.4202946607788238,1.889896597803709,1.4156552490576537,-0.4742413487460553,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-07,24.34,24.608241368141968,25.991610059824133,28.15858184436841,3.0,24.187946707363142,28.578876505147235,0.1720000000000002,Two-sided ACI,77,0.0,72.0,0.03,3.5503404762264417,4.390929797784093,0.4202946607788256,1.3833686916821648,2.166971784544277,0.783603092862112,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-08,22.58,24.568626938990477,25.073448912898005,26.831623373417443,3.0,24.27398664806933,27.126263664338587,0.1760000000000002,Two-sided ACI,81,0.01,77.0,0.0,2.2629964344269666,2.852277016269259,0.2946402909211461,0.5048219739075286,1.758174460519438,1.2533524866119095,False,True,False,60–80%,Dry prior day,60–80%,Remaining 90%,Summer
2023-08-09,24.93,23.241405675829725,24.63941343553655,25.99358137721781,3.0,22.6762621089216,26.55872494412593,0.1600000000000002,Two-sided ACI,83,0.09,81.0,0.01,2.7521757013880865,3.8824628352043327,0.5651435669081231,1.3980077597068252,1.3541679416812613,-0.043839818025563915,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-10,24.97,23.0503195920692,24.242633335734556,26.04128608054201,3.0,22.60891376848045,26.482691904130764,0.1640000000000002,Two-sided ACI,86,0.0,83.0,0.09,2.990966488472811,3.8737781356503156,0.44140582358875236,1.1923137436653555,1.7986527448074554,0.6063390011420999,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-11,27.54,24.7988682813144,26.10903387142741,27.753020028759835,3.0,24.36442447226901,28.187463837805225,0.1680000000000002,Two-sided ACI,92,0.0,86.0,0.0,2.954151747445433,3.8230393655362143,0.4344438090453906,1.3101655901130087,1.6439861573324244,0.33382056721941566,True,False,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Summer
2023-08-12,26.52,25.30516336406869,26.980598599096037,28.370442557323432,3.0,24.8707195550233,28.80488636636882,0.1720000000000002,Two-sided ACI,85,0.0,92.0,0.0,3.0652791932547423,3.93416681134552,0.4344438090453888,1.6754352350273471,1.3898439582273951,-0.285591276799952,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-13,25.22,25.48045851643801,27.96216774307177,29.43101089491995,3.0,25.06016385565918,29.851305555698776,0.1760000000000002,Two-sided ACI,76,0.0,85.0,0.0,3.950552378481941,4.791141700039596,0.4202946607788274,2.481709226633761,1.46884315184818,-1.012866074785581,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-14,28.83,25.76284901178546,28.121506123518177,29.99288044391557,3.0,25.468208720864315,30.28752073483672,0.1800000000000002,Two-sided ACI,78,0.0,76.0,0.0,4.230031432130112,4.819312013972404,0.2946402909211461,2.358657111732718,1.8713743203973934,-0.4872827913353248,True,False,False,60–80%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-15,27.94,26.00820716420493,27.41613433255172,28.94031571886281,3.0,25.713566873283785,29.23495600978395,0.1840000000000002,Two-sided ACI,90,0.0,78.0,0.0,2.93210855465788,3.521389136500165,0.2946402909211425,1.4079271683467915,1.5241813863110885,0.11625421796429691,True,False,False,60–80%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-16,30.78,27.00693288372368,28.97396421190165,30.424836394926707,3.0,26.73869151558171,30.69307776306868,0.1880000000000002,Two-sided ACI,98,0.0,90.0,0.0,3.4179035112030256,3.954386247486969,0.26824136814197175,1.967031328177967,1.4508721830250586,-0.5161591451529084,False,False,True,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-17,29.98,27.57283309040546,29.405364134320948,30.434680995027986,3.0,27.152538429626635,30.854975655806808,0.1720000000000002,Two-sided ACI,90,0.0,98.0,0.0,2.8618479046225254,3.702437226180173,0.4202946607788238,1.8325310439154876,1.0293168607070378,-0.8032141832084498,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-18,31.48,28.76933126147724,30.92771477955245,32.00297049109223,3.0,28.414167656403947,32.35813409616552,0.1760000000000002,Two-sided ACI,91,0.0,90.0,0.0,3.2336392296149867,3.9439664397615743,0.3551636050732938,2.1583835180752082,1.0752557115397785,-1.0831278065354297,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-19,29.04,28.78605906387756,31.004131881183117,31.781992020548685,3.0,28.49141877295641,32.07663231146983,0.1800000000000002,Two-sided ACI,92,0.0,91.0,0.0,2.995932956671126,3.5852135385134183,0.2946402909211461,2.2180728173055577,0.7778601393655684,-1.4402126779399893,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-20,28.99,27.14267698006864,29.9141867943391,31.074126254562827,3.0,26.84803668914749,31.36876654548397,0.1840000000000002,Two-sided ACI,87,0.0,92.0,0.0,3.931449274494188,4.52072985633648,0.2946402909211461,2.771509814270459,1.159939460223729,-1.61157035404673,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-21,31.96,28.40213205692916,30.681961643872896,32.198497618222284,3.0,28.11872757659796,32.48190209855349,0.1880000000000002,Two-sided ACI,96,0.0,87.0,0.0,3.796365561293122,4.363174521955532,0.283404480331205,2.279829586943734,1.516535974349388,-0.7632936125943459,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-22,30.93,28.937872786333664,30.784608941009928,31.662984612137265,3.0,28.669631418191692,31.931225980279237,0.1920000000000002,Two-sided ACI,94,0.0,96.0,0.0,2.7251118258036016,3.261594562087545,0.26824136814197175,1.8467361546762646,0.8783756711273369,-0.9683604835489277,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-23,32.08,30.049473684692916,32.43418205028305,33.24931689144038,3.0,29.789015168254902,33.50977540787839,0.1960000000000002,Two-sided ACI,92,0.0,94.0,0.0,3.199843206747463,3.720760239623484,0.26045851643801043,2.384708365590132,0.8151348411573309,-1.5695735244328013,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-24,29.64,29.56192493457533,32.04422358230611,32.8656880817997,3.0,29.301466418137323,33.12614659823771,0.2000000000000002,Two-sided ACI,92,0.0,92.0,0.0,3.303763147224373,3.824680180100387,0.2604585164380069,2.4822986477307794,0.8214644994935938,-1.6608341482371856,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-25,26.8,28.923991890211678,31.71871024838113,32.93884594864248,3.0,28.68682986461922,33.176007974234935,0.2040000000000002,Two-sided ACI,80,0.84,92.0,0.0,4.014854058430803,4.489178109615715,0.2371620255924558,2.794718358169451,1.220135700261352,-1.574582657908099,False,True,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Summer
2023-08-26,22.19,23.497463626561316,26.55913815284171,27.921167483479877,3.0,23.20282333564017,28.215807774401014,0.1880000000000002,Two-sided ACI,76,0.02,80.0,0.84,4.423703856918561,5.012984438760846,0.2946402909211425,3.0616745262803953,1.3620293306381654,-1.6996451956422298,False,True,False,60–80%,Wet prior day,60–80%,Widest 10%,Summer
2023-08-27,21.92,21.522924497968617,24.7590770925728,26.530031859501197,3.0,20.95778093106049,27.09517542640932,0.1720000000000002,Two-sided ACI,83,0.19,76.0,0.02,5.007107361532579,6.137394495348829,0.5651435669081248,3.2361525946041816,1.7709547669283978,-1.4651978276757838,True,False,False,60–80%,Wet prior day,60–80%,Widest 10%,Summer
2023-08-28,23.62,21.65841504432917,24.413044399143452,27.001118857502256,3.0,21.21700922074042,27.442524681091008,0.1760000000000002,Two-sided ACI,79,0.21,83.0,0.19,5.342703813173085,6.225515460350589,0.44140582358875236,2.7546293548142806,2.588074458358804,-0.1665548964554766,True,False,False,Warmest 20%,Wet prior day,60–80%,Widest 10%,Summer
2023-08-29,23.17,21.744962070669235,24.21665950763975,25.68867253059088,3.0,21.32466740989041,26.108967191369704,0.1800000000000002,Two-sided ACI,81,0.0,79.0,0.21,3.9437104599216433,4.7842997814792945,0.4202946607788256,2.4716974369705156,1.4720130229511277,-0.9996844140193879,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Summer
2023-08-30,25.63,24.01750633053983,26.43457005006762,27.756956836251103,3.0,23.597211669761005,28.17725149702993,0.1840000000000002,Two-sided ACI,91,0.0,81.0,0.0,3.7394505057112717,4.580039827268923,0.4202946607788256,2.417063719527789,1.3223867861834826,-1.0946769333443065,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Summer
2023-08-31,25.59,24.70564915040764,26.44173930173656,27.3989583310752,3.0,24.350485545334344,27.75412193614849,0.1880000000000002,Two-sided ACI,93,0.0,91.0,0.0,2.6933091806675584,3.403636390814146,0.3551636050732938,1.73609015132892,0.9572190293386384,-0.7788711219902815,True,False,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Summer
2023-09-01,29.1,24.642641687324783,26.952011406286548,28.57993643884956,3.0,24.34800139640364,28.874576729770705,0.1920000000000002,Two-sided ACI,94,0.0,93.0,0.0,3.937294751524778,4.526575333367067,0.2946402909211443,2.309369718961765,1.627925032563013,-0.681444686398752,False,False,True,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Fall
2023-09-02,26.16,24.57055114608019,26.92658437265493,28.197604578205304,3.0,24.05048758492975,28.717668139355744,0.1760000000000002,Two-sided ACI,91,0.0,94.0,0.0,3.6270534321251127,4.667180554425993,0.5200635611504403,2.3560332265747377,1.271020205550375,-1.0850130210243627,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Fall
2023-09-03,24.25,22.43246160691912,26.272935082961563,27.77454140228948,3.0,21.991055783330367,28.215947225878228,0.1800000000000002,Two-sided ACI,87,0.02,91.0,0.0,5.34207979537036,6.224891442547861,0.4414058235887506,3.840473476042444,1.5016063193279159,-2.338867156714528,True,False,False,Warmest 20%,Dry prior day,60–80%,Widest 10%,Fall
2023-09-04,26.51,21.330964911534387,25.305194901557517,28.24484875354765,3.0,20.889559087945635,28.68625457713641,0.1840000000000002,Two-sided ACI,83,0.11,87.0,0.02,6.913883842013263,7.796695489190775,0.4414058235887559,3.9742299900231295,2.9396538519901334,-1.034576138032996,True,False,False,Warmest 20%,Wet prior day,60–80%,Widest 10%,Fall
2023-09-05,25.87,22.1064467249836,25.264093212018224,26.61557155498321,3.0,21.686152064204773,27.03586621576204,0.1880000000000002,Two-sided ACI,78,0.0,83.0,0.11,4.50912482999961,5.349714151557269,0.42029466077882915,3.1576464870346257,1.3514783429649846,-1.806168144069641,True,False,False,Warmest 20%,Wet prior day,60–80%,Widest 10%,Fall
2023-09-06,30.2,24.315546929278582,27.13698994052117,28.278571452444183,3.0,23.96038332420529,28.63373505751748,0.1920000000000002,Two-sided ACI,84,0.0,78.0,0.0,3.9630245231656005,4.673351733312192,0.3551636050732956,2.821443011242586,1.1415815119230146,-1.6798614993195713,False,False,True,60–80%,Dry prior day,Highest 20%,Remaining 90%,Fall
2023-09-07,26.67,25.94176166159153,28.589715666389864,29.734132054781316,3.0,25.37661809468341,30.29927562168944,0.1760000000000002,Two-sided ACI,90,0.0,84.0,0.0,3.7923703931897847,4.922657527006031,0.5651435669081231,2.6479540047983328,1.144416388391452,-1.5035376164068808,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Fall
2023-09-08,30.07,26.232195083091597,29.03702602542858,30.42617573363432,3.0,25.712131521941156,30.94623929478476,0.1800000000000002,Two-sided ACI,86,0.0,90.0,0.0,4.1939806505427235,5.234107772843604,0.5200635611504403,2.8048309423369844,1.3891497082057391,-1.4156812341312452,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Widest 10%,Fall
2023-09-09,27.01,26.32127954007832,28.122487214280085,28.970779717975653,3.0,25.87987371648957,29.412185541564405,0.1840000000000002,Two-sided ACI,87,0.0,86.0,0.0,2.649500177897334,3.532311825074835,0.4414058235887506,1.8012076742017662,0.8482925036955677,-0.9529151705061985,True,False,False,Warmest 20%,Dry prior day,Highest 20%,Remaining 90%,Fall
2023-09-10,23.03,24.22952777780022,26.76802624331622,28.280538056713624,3.0,23.8092331170214,28.70083271749245,0.1880000000000002,Two-sided ACI,75,0.2,87.0,0.0,4.051010278913402,4.89159960047105,0.4202946607788238,2.5384984655159997,1.5125118133974027,-1.025986652118597,False,True,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-11,24.51,21.53874640509791,24.15277937507512,26.66154245910866,3.0,20.879474453359254,27.320814410847312,0.1720000000000002,Two-sided ACI,71,0.01,75.0,0.2,5.122796054010749,6.441339957488058,0.6592719517386545,2.6140329699772096,2.5087630840335393,-0.10526988594367026,True,False,False,60–80%,Wet prior day,60–80%,Widest 10%,Fall
2023-09-12,24.24,21.21393335731012,23.34379508338973,24.650243622413495,3.0,20.648789790401995,25.21538718932162,0.1760000000000002,Two-sided ACI,76,0.0,71.0,0.01,3.4363102651033763,4.566597398919626,0.5651435669081248,2.1298617260796107,1.3064485390237657,-0.823413187055845,True,False,False,40–60%,Wet prior day,60–80%,Remaining 90%,Fall
2023-09-13,25.61,23.59520151548337,25.982783899488336,27.248569716843843,3.0,23.07513795433293,27.768633277994283,0.1800000000000002,Two-sided ACI,80,0.0,76.0,0.0,3.653368201360472,4.693495323661352,0.5200635611504403,2.387582384004965,1.265785817355507,-1.1217965666494578,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-14,22.9,22.921010688045538,25.11157570344038,26.45232034187319,3.0,22.400947126895097,26.97238390302363,0.1840000000000002,Two-sided ACI,72,0.31,80.0,0.0,3.531309653827652,4.571436776128532,0.5200635611504403,2.190565015394842,1.3407446384328097,-0.8498203769620325,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-15,22.96,22.534361093072302,25.341389075486468,26.84233258164993,3.0,22.09295526948355,27.283738405238683,0.1880000000000002,Two-sided ACI,71,0.0,72.0,0.31,4.307971488577628,5.190783135755133,0.44140582358875236,2.8070279824141657,1.5009435061634626,-1.3060844762507031,True,False,False,60–80%,Wet prior day,60–80%,Widest 10%,Fall
2023-09-16,22.41,22.42336031895237,24.108566907880476,24.870982917675185,3.0,22.003065658173544,25.29127757845401,0.1920000000000002,Two-sided ACI,79,0.0,71.0,0.0,2.447622598722816,3.2882119202804674,0.4202946607788256,1.6852065889281072,0.762416009794709,-0.9227905791333981,True,False,False,40–60%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-17,23.47,21.001095702988565,22.526239284251915,23.741344299160893,3.0,20.64593209791527,24.096507904234187,0.1960000000000002,Two-sided ACI,83,0.0,79.0,0.0,2.7402485961723286,3.4505758063189162,0.3551636050732938,1.5251435812633503,1.2151050149089784,-0.3100385663543719,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-18,26.18,22.604367569972283,24.327351254480963,25.88648029550381,3.0,22.24920396489899,26.241643900577102,0.2000000000000002,Two-sided ACI,85,0.0,83.0,0.0,3.282112725531526,3.9924399356781137,0.3551636050732938,1.7229836845086801,1.559129041022846,-0.16385464348583412,True,False,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-19,24.34,23.76646388884592,25.40953145069987,26.11914482934841,3.0,23.47182359792477,26.41378512026956,0.2040000000000002,Two-sided ACI,79,0.01,85.0,0.0,2.3526809405024913,2.941961522344787,0.29464029092114785,1.6430675618539503,0.709613378648541,-0.9334541832054093,True,False,False,Warmest 20%,Dry prior day,60–80%,Remaining 90%,Fall
2023-09-20,25.91,23.852430031207557,26.31891275902933,27.182218558309746,3.0,23.558910326711363,27.475738262805933,0.2080000000000002,Two-sided ACI,77,0.01,79.0,0.01,3.3297885271021883,3.9168279360945704,0.293519704496191,2.4664827278217736,0.8633057992804147,-1.6031769285413588,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Fall
2023-09-21,24.73,23.25514871832474,25.24939827380525,26.26121902665391,3.0,22.96162901382855,26.554738731150103,0.2120000000000002,Two-sided ACI,81,0.0,77.0,0.01,3.0060703083291713,3.5931097173215534,0.293519704496191,1.9942495554805113,1.01182075284866,-0.9824288026318513,True,False,False,60–80%,Wet prior day,60–80%,Remaining 90%,Fall
2023-09-22,27.11,23.242427987244085,25.82230778899088,27.01457131567197,3.0,22.95902350691288,27.29797579600317,0.2160000000000002,Two-sided ACI,80,0.0,81.0,0.0,3.772143328427884,4.338952289090287,0.28340448033120147,2.579879801746795,1.1922635266810886,-1.3876162750657066,True,False,False,60–80%,Dry prior day,60–80%,Remaining 90%,Fall
